circuit_id,training_time_sec,diagnostic_time_sec
C0306,16.081753400001617,1.7953063999884762
C0124,0.7392775000007532,0.771049300004961
C0362,16.148581800000102,1.8175009999831673
C0097,2.7672782000008738,0.3783627999946475
C0144,2.481877300000633,0.23014700002386235
C0240,11.30780009999944,1.1166816000186373
C0269,31.47464680000121,2.875252300000284
C0098,2.621740200000204,0.34996540000429377
C0375,22.83798399999796,2.847198000003118
C0123,1.548779900000227,0.6704406999924686
C0184,3.121885399999883,1.2128762000065763
C0203,16.16704530000061,2.050439499987988
C0247,16.03627250000136,1.5503540000063367
C0384,28.082098099999712,3.953192200016929
C0465,71.85349100000167,9.861791799979983
C0378,22.53737059999912,3.077459499996621
C0395,39.5846941000018,5.733516699983738
C0389,28.70457819999865,3.9551465999975335
C0415,69.11018530000001,9.54965619998984
C0126,1.3565077999992354,0.7323809000081383
C0298,9.14700989999983,1.3357684999937192
C0224,6.874817300002178,0.7993140000035055
C0412,61.30165549999947,9.73290800000541
C0220,3.921734300001845,0.4580306000134442
C0130,1.2581376999987697,0.6033546999969985
C0466,55.36407350000081,206.49969150000834
C0285,5.267504299998109,0.42921600001864135
C0324,25.968177099999597,2.4688356000115164
C0370,3.619482300000527,1.3626524000137579
C0287,5.501388199998473,0.43465629999991506
C0488,100.21354620000056,12.76130379998358
C0290,5.204273999999714,0.49681609999970533
C0416,70.27661880000232,6.640443999989657
C0335,40.04139149999901,3.24394429998938
C0113,3.007097499998053,0.3707840999995824
C0180,11.952184599998873,0.5465250000124797
C0303,15.819925499999954,1.1394214000029024
C0334,39.84746819999782,3.3334069999982603
C0325,30.68016609999904,2.397108799981652
C0472,92.4848806000009,10.603763699997216
C0353,0.7509331999972346,0.8993379000166897
C0234,12.89799619999758,0.9833906999847386
C0439,23.890604600001097,3.5865577000076883
C0165,5.271123200000147,0.505042400007369
C0137,2.1843924000022525,0.8755621000018436
C0198,19.43625080000129,1.190876600012416
C0259,28.698203100000683,2.0672902000078466
C0233,13.634952399999747,0.8924512999947183
C0116,1.7430790000034904,0.502166100020986
C0121,0.8809497000002011,0.7546664999972563
C0343,58.901239999999234,4.522831000009319
C0225,9.321313199998258,0.5551207000098657
C0396,50.93911490000028,4.4027068999712355
C0332,48.79046240000025,3.5377119000186212
C0128,2.731195199998183,0.7231994999747258
C0286,0.7628973999999289,0.5055822000140324
C0405,62.211764600000606,5.304166899994016
C0108,2.206356999999116,0.2644182000076398
C0462,66.2471516000005,8.39218890000484
C0321,26.52867829999741,3.5894679999910295
C0134,0.7783914000028744,0.9032603000232484
C0357,7.4431492000003345,1.1778395000146702
C0045,0.2127775999979348,0.17098740002256818
C0452,39.977338800003054,7.655526099988492
C0066,0.182830699999613,0.3503631000057794
C0284,4.561967899997399,0.7501141999964602
C0086,0.9845119999990856,0.3574246999924071
C0243,14.723877500000526,1.7025530000100844
C0187,14.40539920000083,1.531510500004515
C0160,5.335907399999996,0.530370699998457
C0013,0.3731244999980845,0.07709520001662895
C0036,0.1896236999964458,0.1249322000076063
C0029,0.2046569000012823,0.0776948000129778
C0171,6.442868799997086,1.0218337000114843
C0143,2.9469896999980847,0.28231390001019463
C0392,37.88037350000013,6.379186299978755
C0337,35.15334929999881,5.223864300001878
C0222,7.522588699997868,0.7821340000082273
C0096,0.8575209000009636,0.39349879999645054
C0052,0.2994316000003891,0.22713590000057593
C0241,12.957971299998462,1.4939154000021517
C0366,13.15163179999945,2.7898745000129566
C0372,18.814264799999364,3.5060230000235606
C0179,4.691609800000151,1.0379986999905668
C0042,0.1565872999999555,0.18126979999942705
C0381,24.62714920000144,4.171987499983516
C0207,6.77732190000097,2.243789200001629
C0283,0.6765617999990354,0.779526900005294
